"SiteUrl","WorkItemId","Status","LastProcessTimeUTC","CompleteTimeUTC","VersionsDeleted","VersionsFailed","StorageReleasedGB"
"https://soderberg.sharepoint.com/sites/FS-Capitalis",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SoderbergPartners-Styrelsemote",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SP-Consortum",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Utbildning-CA",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-NO-PartnerNaering",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Sparkonto",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamJPMFL-Admin",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Goteborg",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-S.P.SvenssonStockholmAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-PersonligPortfoljanalysiMalmoAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/fs-Kontorsansvariga",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamStrike",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamRedhawk",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-JRSAssetManagement",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-HRPension",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-S.P.KapitalforvaltningJonkopingAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-NV64",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-ProjectTexas",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/nl-sm-All-Company",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Team-Ameln",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPCompben",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-VD-Stab",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-GBG",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Norrebro",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/cdn",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/nl-sm-Sjablonen",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-StockholmKapitalpartnerAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SE-Finance-Riskhantering",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Wassum-VP",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TestSiteWallerman",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-S.P.LivteamJonkopingAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-ProjectReload",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SP-KinnaKommanditbolag",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-CA-Plus",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-FinancialCrimeWM",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Pension-Opex",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-ClaimsLink-Sweden",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-HR-Sweden",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SE-Non-Life-Nova",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SE-GDPR",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/HH2Motesbokningen",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Depa",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPLivOresundAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-DK-Liv",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamAalborgLiv",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-MA",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-FinanceRisk",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-JuridikScannat",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-IM-Ledning",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Brand","ec8ecaec-f1d5-4ad7-8229-67bc5f2f0916","InProgress","2/22/2025 3:33:04 PM",,"5326","0","68.696"
"https://soderberg.sharepoint.com/sites/FS-Krisgruppen",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-HK-Direct",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Funktionsgruppsmote",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-S.P.OASStockholmAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPNorrAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Staben-Denmark","fc6cb96e-c99c-4cf2-b3a0-c9004a7186f5","InProgress","2/22/2025 4:42:11 PM",,"2","0","0.006"
"https://soderberg.sharepoint.com/sites/FS-WM-Utbildningsmaterial",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Pension-IT-Developer",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SE-Non-Life-RiskManagement",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamAzizi",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPNPUFUppsala",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Communication",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Archive-Teamdisk","25500180-4eeb-4eb8-87d0-a1c00069c0c7","CompleteSuccess","2/21/2025 12:58:46 AM","2/21/2025 12:58:46 AM","7","0","0"
"https://soderberg.sharepoint.com/sites/FS-Konsolideradsituation",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Amrego-arkiv",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamRealEstate",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-BeredskapsplanSPICAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/nl-cb-STPConnect",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPPeromikInformationAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-ProjectViking",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPANPO",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SAKSydvast",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Compare-AB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/NL-EM-Operations",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Inpro",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-S.P.PDStockholmAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/fs-wm-support",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Fondkompassen",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-PensionAffarsstod",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-IntelligentAutomation",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Ersattningskommitten",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-NO-Finance","f9e44b0a-3500-48d7-8cd9-68eec9fd4083","InProgress","2/22/2025 4:27:24 PM",,"5345","11","17.141"
"https://soderberg.sharepoint.com/sites/FS-Datarum",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-PrivatPensionAS",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TemplateSiteNo365Group",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Bolagsformalia",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SE-Non-Life-Funktion",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/nl-sm-ManagementAcura",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-UtbildningLiv","dea7a495-ef1b-4ade-ba3f-b06b1b5336d0","InProgress","2/22/2025 3:13:32 PM",,"74","0","3.09"
"https://soderberg.sharepoint.com/sites/FS-Complaints-Wealth-Management",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-KRStab",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-DiseJarasInvast",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-JyskForsikringsmaglerApsSalg",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SP-KAIHAKGoteborgAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-EkTe",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-AvtalshanteringLiv",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-NordblomWik",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Plusplan",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-PensionTillvaxt",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Externkommunikation","4aa9eb10-892f-4c19-9c6a-e15e7ec36233","InProgress","2/22/2025 3:42:13 PM",,"2210","0","12.532"
"https://soderberg.sharepoint.com/sites/nl-sm-PlanJePlek",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Levler_alla",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/SoP-Azureaccessreview",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPLinkoping",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPBRLIGoteborgAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-MnA-Projects",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-WealthAdmin",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Svea-Solna",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/MSStreamOrphanedVideos",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SE-Non-Life-Models","6ecc5942-900c-417c-897b-02a51fb5798d","InProgress","2/22/2025 5:13:21 PM",,"9853","0","2.339"
"https://soderberg.sharepoint.com/sites/FS-RaspberryInternationalAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-FO-Familjeratt",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-BenefitsGlobal",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-CS-FO5",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamS.P.Smland",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/nl-cb-Confidum",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Polisforbundet",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SormanPartners",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-T4Brokers",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-ProjectTime",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Vasteras",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamSPDL",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Affarscoach",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Arvodering",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/fs-aren",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/nl-sm-Leadgeneratie-B6702",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Receptionen-S8",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WendigoAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamCAHenrikvonReis",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-ELLPEKapitalforvaltningAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-A-Team",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamSouth",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-CliffMoller",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-DCP",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPJesbaStockholmAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Operations","bc755cef-367a-45a1-9663-13f072c7edfc","CompleteSuccess","2/22/2025 2:54:57 PM","2/22/2025 2:54:57 PM","14811","0","9.152"
"https://soderberg.sharepoint.com/sites/FS-Pensionskompagniet",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPUddevallaKontorsmapp",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-TacticalAssetAllocation",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SAKS.P.Ofab",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Pension-Maklarregistrering",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Orebro",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Utvardeourcingavtal",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Portfoljforvaltning",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-NO-Garanti",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-S.P.BECPENStockholmAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Praxis",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-NordmarkochPartnersAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SimpelForsikring",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Sobro",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamMJC",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-JESkelleftea",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPangelholm",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamWMHelsingborg",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-QuantAnalysis",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/fs-wm-SecEx-Affrsstd",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Aktieinvest_dokumentarkiv",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-HRGlobal",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/TEST-Stab",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-LegalFinance",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Affarsstod",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Bonnayas_gemensamma_dokumentarea",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPUtbildning",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SE-Non-Life-Eurostar","06b49463-539b-4f9a-8468-cf35d5efe0d2","CompleteSuccess","2/21/2025 6:59:43 PM","2/21/2025 6:59:43 PM","2108","0","1.315"
"https://soderberg.sharepoint.com/sites/FS-Meklaritalo-Siirtu",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamLinus",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-DinForsikringsmgler",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-ESG",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WHA",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamSNK",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-CA-FO3",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamHeyman",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Backoffice",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-ComplianceNetherlands",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Vaxeln",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WMRevenues",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Ledningsgrupp",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-ManagerResearch",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Sundsvallskontoret",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-S.P.KonceptAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPKJEJStockholmAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-FO-Affarsstod",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-SPBNFSundsvallAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Direct-SkovdeJonkoping",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Hallbarhet",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-NO-Agentur",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Kalmarkontoret",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Instgemensamt","0d77c531-e560-4597-89fe-e48636288812","InProgress","2/22/2025 2:43:25 PM",,"40207","0","120.149"
"https://soderberg.sharepoint.com/sites/FS-RudbergPartnersAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-WM-Regelefterlevnad",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-NordicaFP",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-Sak-TransactionalServices",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-TeamSandbergOlsson",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/nl-sm-ICT-Meldingen",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-ForskringsanalysPierreGustavsonAB",,"NoRequestFound",,,,,"0"
"https://soderberg.sharepoint.com/sites/FS-NO-Batforsikring",,"NoRequestFound",,,,,"0"
